ProblemID,TestID,ProblemTypeID,Accuracy,MainText,ChoiceText1,ChoiceText2,ChoiceText3,ChoiceText4,SolvingTimeAvg,SolvingTimeStd
P0001107,T0000012,대기환경관계법규,0.113918068,88. 대기환경보전법령상 기후·생태계 변화 유발물질 중 “환경부령으로 정하는 것”에 해당하는 것은?,,,,,55.07903455,7.732458286
P0001108,T0000012,대기환경관계법규,0.049145541,89. 대기환경보전법령상 장거리이동대기오염물질 대책위원회에 관한 사항으로 틀린 것은?,,,,,127.9605658,21.08985828
P0001109,T0000012,대기환경관계법규,0.603503031,90. 실내공기질 관리법령상 신축 공동주택의 실내공기질 권고기준 중 “에틸벤젠”기준으로 옳은 것은?,,,,,59.86770754,16.53882823
P0001110,T0000012,대기환경관계법규,0.603392595,"91. 대기환경보전법령상 환경부장관은 오염물질 측정기기의 운영·관리기준을 지키지 않는 사업자에 대해 조치명령을 하는 경우, 부득이한 사유인 경우 신청에 의한 연장기간까지 포함하여 최대 몇 개월의 범위에서 개선기간을 정할 수 있는가?",,,,,45.21072503,14.83260065
P0001111,T0000012,대기환경관계법규,0.916536316,"92. 대기환경보전법령상 그 배출시설이 발전소의 발전 설비로서 국민경제에 현저한 지장을 줄 우려가 있어 조업정치처분을 갈음하여 과징금을 부과할 때, 3종사업장인 경우 초엽정지 1일당 과징금 부과금액 기준으로 옳은 것은?",,,,,98.23456706,8.689707529
P0001112,T0000012,대기환경관계법규,0.029758962,93. 대기환경보전법령상 위임업무 보고사항 중 “자동차 연료 및 첨가제의 제조·판매 또는 사용에 대한 규제현황” 업무의 보고횟수 기준은?,,,,,37.91407604,5.450466122
P0001113,T0000012,대기환경관계법규,0.198172638,94. 대기환경보전법령상 비산먼지 발생사업으로서 “대통령령으로 정하는 사업”중 환경부령으로 정하는 사업과 가장 거리가 먼 것은?,,,,,138.631636,14.3167395
P0001114,T0000012,대기환경관계법규,0.188035819,95. 환경정책기본법령상 대기 환경기준에 해당되지 않은 항목은?,,,,,89.60295245,4.574982359
P0001115,T0000012,대기환경관계법규,0.980307684,96. 실내공기질 관리법령상 “의료기관”의 라돈(Bq/m3)항목 실내공기질 권고기준은?,,,,,74.11984234,5.491193939
P0001116,T0000012,대기환경관계법규,0.107792194,97. 대기환경보전법령상 배출시설 설치신고를 하고자 하는 경우 배출시설 설치신고서에 포함되어야 하는 사항과 가장 거리가 먼 것은?,,,,,134.5990565,15.03786254
P0001117,T0000012,대기환경관계법규,0.33084052,98. 환경정책기본법령상 오존(O3)의 환경기준 중 8시간 평균치 기준(ㄱ.)과 1시간평균치 기준(ㄴ.)으로 옳은 것은?,,,,,117.6115897,24.82467839
P0001118,T0000012,대기환경관계법규,0.050831668,99. 대기환경보전법령상 운행차배출허용기준을 초과하여 개선명령을 받은 자동차에 대한 운행정지표이 색상기준으로 옳은 것은?,,,,,91.73502661,31.14220988
P0001119,T0000012,대기환경관계법규,0.181382674,100. 실내공기질 관리법령상 이 법의 적용대상이 되는 시설 중 “대통령령이 정하는 규모의 것”에 해당하지 않는 것은?,,,,,135.2356557,42.48718938
P0001120,T0000013,대기오염 개론,0.717878798,"1. 대기 압력이 990mb인 높이에서의 온도가 22℃일 때, 온위(K)는?",①?275.63,②?280.63,③?286.46,④?295.86,138.0489554,17.15292396
P0001121,T0000013,대기오염 개론,0.419708411,2. 자동차 배출가스 정화장치인 삼원촉매장치에 관한 내용으로 옳지 않은 것은?,,②?우수한 효율을 얻기 위해서는 엔진에 공급되는 공기연료비가 이론공연비이어야 한다.,"③?두개의 촉매 층이 직렬로 연결되어 CO, HC, NOx를 동시에 처리할 수 있다.",④?일반적으로 로듐촉매는 CO와 HC를 저감시키는 반응을 촉진시키고 백금촉매는 NOx를 저감시키는 반응을 촉진시킨다.,53.59910006,5.587757961
P0001122,T0000013,대기오염 개론,0.672382114,3. 다음 중 오존층 보호와 가장 거리가 먼 것은?,①?헬싱키 의정서,②?런던 회의,③?비엔나 협약,④?코펜하겐 회의,135.20926,22.5767741
P0001123,T0000013,대기오염 개론,0.729360647,4. 다음 중 오존파괴지수가 가장 작은 물질은?,①?CCI4,②?CF3Br,③?CF2BrCI,④?CHFCICF3,61.78120831,10.58637948
P0001124,T0000013,대기오염 개론,0.148889,5. 산성비에 관한 설명으로 가장 거리가 먼 것은?,"①?산성비는 대기 중에 배출되는 황산화물과 질소산화물이 황산, 질산 등의 산성물질로 변하여 발생한다.",②?산성비 문제를 해결하기 위하여 질소산화물 배출량 또는 국가 간 이동량을 최저 30% 삭감하는 몬트리올 의정서가 채택되었다.,,"④?일반적으로 산성비란 pH가 5.6이하인 강우를 뜻하는데, 이는 자연 상태에 존재하는 CO2가 빗방울에 흡수되어 평형을 이루었을 때의 pH를 기준으로 한 것이다.",50.07813347,15.00312486
P0001125,T0000013,대기오염 개론,0.99069813,6. 1984년 인도 중부지방의 보팔시에서 발생한 대기오염사건의 원인물질은?,①?CH3CNO,②?SOx,③?H2S,④?COCI2,118.507496,19.05655822
P0001126,T0000013,대기오염 개론,0.182320858,7. 리차드슨 수(Ri)에 관한 내용으로 옳지 않은 것은?,①?Ri수가 0에 접근하면 분산이 줄어든다.,②?Ri수가 0일 때 대기는 중립상태가 되고 기계적 난류가 지배적이다.,③?Ri수가 큰 양의 값을 가지면 대류가 지배적이어서 강한 수직운동이 일어난다.,④?Ri수는 무차원수로 대류 난류를 기계적 난류로 전환시키는 비율을 나타낸 것이다.,41.77648865,2.38009303
P0001127,T0000013,대기오염 개론,0.251446177,8. 대기 중의 광화학반응에서 탄화수소와 반응하여 2차오염물질을 형성하는 화학종과 가장 거리가 먼 것은?,①?CO,②?-OH,③?NO,④?NO2,43.53387282,14.2331496
P0001128,T0000013,대기오염 개론,0.587041588,"9. 입자상물질의 농도가 0.25mg/m3이고, 상대습도가 70%일 때, 가시거리(km)는? (단, 상수 A는 1.3)",①?4.3,②?5.2,③?6.5,④?7.2,74.58989591,3.484468666
P0001129,T0000013,대기오염 개론,0.147312348,10. 대기오염물질은 발생방법에 따라 1차오염물질과 2차오염물질로 구분할 수 있다. 2차오염물질에 해당하는 것은?,①?CO,②?H2S,③?NOCI,,122.4185817,13.53443556
P0001130,T0000013,대기오염 개론,0.616864142,"11. 탄화수소가 관여하지 않을 경우 NO2의 광화학반응식이다. ㄱ.~ㄹ.에 알맞은 것은? (단, O는 산소원자)",,,,,65.22644533,4.816652127
P0001131,T0000013,대기오염 개론,0.677220954,12. 표준상태에서 일산화탄소 12ppm은 몇 ug/Sm3인가?,①?12000,②?15000,③?20000,④?22400,116.0197751,5.286891941
P0001132,T0000013,대기오염 개론,0.647578671,13. 열섬효과에 관한 내용으로 가장 거리가 먼 것은?,①?구름이 많고 바람이 강한 주간에 주로 발생한다.,"②?일교차가 심한 봄, 가을이나 추운겨울에 주로 발생한다.",③?교외지역에 비해 도시지역에 고온의 공기층이 형성된다.,④?직경이 10km이상인 도시에서 자주 나타나는 현상이다.,103.6725959,34.42243604
P0001133,T0000013,대기오염 개론,0.863043751,14. 질소산화물(NOx)에 관한 내용으로 옳지 않은 것은?,①?NO2는 적갈색의 자극성 기체로 NO보다 독성이 강하다.,②?질소산화물은 fuel NOx와 thermal NOx로 구분될 수 있다.,③?NO는 혈액 중 헤모글로빈과의 결합력이 CO보다 강하다.,"④?N2O는 무색, 무취의 기체로 대기 중에서 반응성이 매우 크다.",39.88341131,4.794332201
P0001134,T0000013,대기오염 개론,0.712913819,15. 납이 인체에 미치는 영향에 관한 일반적인 내용으로 가장 거리가 먼 것은?,"①?신경, 근육장애가 발생하며 경련이 나타난다.",②?헤모글로빈의 기본요소인 포르피린 고리의 형성을 방해한다.,③?인체 내 노출된 납의 99%이상은 뇌에 축적된다.,④?세포 내의 SH기와 결합하여 헴(Heme)합성에 관여하는 효소를 포함한 여러 세포의 효소작용을 방해한다.,105.8959255,27.98569479
P0001135,T0000013,대기오염 개론,0.117892679,"16. 고도가 높아짐에 따라 기온이 급격히 떨어져 대기가 불안정하고 난류가 심할 때, 연기의 확산 형태는?",①?상승형(lofting),②?환상형(looping),③?부채형(fanning),④?훈중형(fumigation),96.63479026,19.37258132
P0001136,T0000013,대기오염 개론,0.663922641,17. 가우시안모델을 전개하기 위한 기본적인 가정으로 가장 거리가 먼 것은?,①?연기의 확산은 정상상태이다.,②?풍하방향으로의 확산은 무시한다.,③?고도가 높아짐에 따라 풍속이 증가한다.,④?오염분포의 표준편차는 약 10분간의 대표치이다.,112.4833872,34.4699366
P0001137,T0000013,대기오염 개론,0.668622943,18. 물질의 특성에 관한 설명으로 옳은 것은?,"①?디젤차량에서는 탄화수소, 일산화탄소, 납이 주로 배출된다.","②?염화수소는 플라스틱공업, 소다공업 등에서 주로 배출된다.",③?탄소의 순환에서 가장 큰 저장고 역할을 하는 부분은 대기이다.,"④?불소는 자연상태에서 단분자로 존재하며 활성탄 제조 공정, 연소공정 등에서 주로 배출된다.",103.2250796,34.63227722
P0001138,T0000013,대기오염 개론,0.641462308,19. 바람에 관한 내용으로 옳지 않은 것은?,"①?경도풍은 기압경도력, 전향력, 원심력이 평형을 이루어 부는 바람이다.",②?해륙풍 중 해풍은 낮 동안 햇빛에 더워지기 쉬운 육지 쪽 지표상에 상승기류가 형성되어 바다에서 육지로 부는 바람이다.,③?지균풍은 마찰력이 무시될 수 있는 고공에서 기압경도력과 전향력이 평형을 이루어 등압선에 평행하게 직선운동을 하는 바람이다.,④?산풍은 경사면 → 계곡 → 주계곡으로 수렴하면서 풍속이 감속되기 때문에 낮에 산 위쪽으로 부는 곡풍보다 세기가 약하다.,62.97702054,2.298635893
P0001139,T0000013,대기오염 개론,0.580492192,20. 대기 중의 오존층 파괴에 관한 설명으로 옳지 않은 것은?,①?오존층의 두께는 적도지방이 극지방보다 얇다.,②?오존층 파괴물질이 오존층을 파괴하는 자유라디칼을 생성시킨다.,③?성층권의 오존층 농도가 감소하면 지표면에 보다 많은 양의 자외선이 도달한다.,④?프레온가스의 대체물질인 HCFCs(hydrochlorofluorocarbons)은 오존층 파괴능력이 없다.,95.51778468,21.09709573
P0001140,T0000013,연소공학,0.629181,21. 석탄의 탄화도가 증가할수록 나타나는 성질로 옳지 않은 것은?,①?휘발분이 감소한다.,②?발열량이 증가한다.,③?착화온도가 낮아진다.,④?고정탄소의 양이 증가한다.,121.11935,39.44273698
P0001141,T0000013,연소공학,0.799055135,22. 착화온도에 관한 설명으로 옳지 않은 것은?,①?발열량이 낮을수록 높아진다.,②?산소농도가 높을수록 낮아진다.,③?반응활성도가 클수록 높아진다.,④?분자구조가 간단할수록 높아진다.,129.3170334,34.35605464
P0001142,T0000013,연소공학,0.423559157,23. 확산형 가스버너 중 포트형에 관한 설명으로 가장 거리가 먼 것은?,①?가스와 공기를 함께 가열할 수 있다.,②?포트의 입구가 작으면 슬래그가 부착되어 막힐 우려가 있다.,③?역화의 위험이 있기 때문에 반드시 역화 방지기를 부착해야 한다.,"④?밀도가 큰 가스 출구는 상부에, 밀도가 작은 가스 출구는 하부에 배치되도록 설계한다.",49.2880163,4.219568819
P0001143,T0000013,연소공학,0.454904361,24. 공기 중의 산소 공급 없이 연료 자체가 함유하고 있는 산소를 이용하여 연소하는 연소형태는?,①?자기연소,②?확산연소,③?표면연소,④?분해연소,73.20993042,13.51604355
P0001144,T0000013,연소공학,0.06365613,25. 석탄ㆍ석유 혼합연료(COM)에 관한 설명으로 가장 적합한 것은?,"①?별도의 탈황, 탈질 설비가 필요 없다.",②?별도의 개조 없이 증유 전용 연소시설에 사용될 수 있다.,③?미분쇄한 석탄에 물과 첨가제를 섞어서 액체화시킨 연료이다.,"④?연소가스의 연소실 내 체류시간 부족, 분서변의 폐쇄와 마모 등의 문제점을 갖는다.",79.8917462,5.068475696
P0001145,T0000013,연소공학,0.366508888,25. 석탄ㆍ석유 혼합연료(COM)에 관한 설명으로 가장 적합한 것은?,"①?별도의 탈황, 탈질 설비가 필요 없다.",②?별도의 개조 없이 증유 전용 연소시설에 사용될 수 있다.,③?미분쇄한 석탄에 물과 첨가제를 섞어서 액체화시킨 연료이다.,"④?연소가스의 연소실 내 체류시간 부족, 분서변의 폐쇄와 마모 등의 문제점을 갖는다.",136.1678026,38.1272732
P0001146,T0000013,연소공학,0.676771149,27. 기체연료의 일반적인 특징으로 가장 거리가 먼 것은?,①?적은 과잉공기로 완전연소가 가능하다.,"②?연소 조절, 점화 및 소화가 용이한 편이다.","③?연료의 예열이 쉽고, 저질연료로 고온을 얻을 수 있다.","④?누설에 의한 역화ㆍ폭발 등의 위험이 작고, 설비비가 많이 들지 않는다.",59.06088207,13.28323266
P0001147,T0000013,연소공학,0.782711349,"28. 중유를 A, B, C 중유로 구분할 때, 구분기준은?",①?점도,②?비중,③?착화온도,④?유황함량,73.9271585,23.66645745
P0001148,T0000013,연소공학,0.280787064,"30. 메탄 1mol이 완전연소할 때, AFR은? (단, 부피 기준)",①?6.5,②?7.5,③?8.5,④?9.5,126.6287463,25.44729586
P0001149,T0000013,연소공학,0.763408119,"32. C:85%, H:10%, S:5%의 중량비를 갖는 중유 1kg을 1.3의 공기비로 완전연소시킬 때, 건조 배출가스 중의 이산화황 부피분율(%)은? (단, 황 성분은 전량 이산화황으로 전환)",①?0.18,②?0.27,③?0.34,④?0.45,104.4179001,28.60634963
P0001150,T0000013,연소공학,0.808406898,33. 액화석유가스(LPG)에 관한 설명으로 가장 거리가 먼 것은?,"①?발열량이 높고, 유황분이 적은 편인다.",②?증발열이 5~10kcal/kg로 작아 취급이 용이하다.,③?비중이 공기보다 커서 누출 시 인화ㆍ폭발의 위험성이 높은 편이다.,④?천연가스에서 회수되거나 나프타의 열분해에 의해 얻어지기도 하지만 대부분 석유정제시 부산물로 얻어진다.,72.28220682,15.80542534
